Project Type,Project Phase Name,Spend_Ratio,Estimate_Ratio,Budget_Per_Day,Project Status Name,Budget,Final_Estimate,Actual_Spend,Planned_Duration,Is_Delayed,Project Start_Month
SCA CIP,Design,0.6617194869911498,0.662469605209781,3442.9834710743803,Complete,833202.0,551971.0,551346.0,242,0,October
SCA CIP,Construction,0.9006070891018783,0.9457406547319221,25716.050754458163,Complete,18747001.0,17729801.0,16883682.0,729,0,August
SCA CIP,"CM,F&E",0.5463390253917987,0.55052084092384,1600.108367626886,Complete,1166479.0,642171.0,637293.0,729,0,August
SCA CIP,Scope,0.07190236136906342,0.07190236136906342,30.89344262295082,Complete,3769.0,271.0,271.0,122,0,January
SCA CIP,Design,0.06397028477094512,0.06397028477094512,94.75418994413408,Complete,16961.0,1085.0,1085.0,179,0,March
SCA CIP,Scope,0.8358123186788663,0.8358178977906717,492.4175824175824,Complete,179240.0,149812.0,149811.0,364,1,November
SCA CIP,Design,0.8522799547423461,0.8632875177694315,5271.7764705882355,Complete,896202.0,773680.0,763815.0,170,1,November
SCA CIP,Scope,0.7221153846153846,0.7221153846153846,25.365853658536587,Complete,3120.0,2253.0,2253.0,123,0,July
SCA CIP,Design,0.6417378917378918,0.6417378917378918,77.14285714285714,Complete,14040.0,9010.0,9010.0,182,0,August
SCA CIP,Scope,0.8394965130124171,0.8394965130124171,208.47517730496455,Complete,29395.0,24677.0,24677.0,141,0,October
SCA CIP,Design,1.421209395151231,1.4284742328830293,870.2697368421053,Complete,132281.0,188960.0,187999.0,152,1,January
SCA CIP,Scope,0.4917525773195876,0.4917525773195876,32.06611570247934,Complete,3880.0,1908.0,1908.0,121,0,July
SCA CIP,Design,0.43717067583046965,0.43717067583046965,95.93406593406593,Complete,17460.0,7633.0,7633.0,182,0,August
SCA CIP,Scope,1.972565543071161,1.972565543071161,58.68131868131868,Complete,10680.0,21067.0,21067.0,182,1,October
SCA CIP,Design,1.2611527257594672,1.2611527257594672,264.0659340659341,Complete,48060.0,60611.0,60611.0,182,1,September
SCA CIP,Scope,0.7462551308705155,0.8169078842155765,838.391061452514,Complete,150072.0,122595.0,111992.0,179,0,June
SCA CIP,Design,0.5103449654501476,0.5182837685659646,2942.607843137255,Complete,750365.0,388902.0,382945.0,255,0,September
SCA CIP,Scope,1.241171653543307,1.241171653543307,1150.3623188405797,Complete,158750.0,197036.0,197036.0,138,1,May
SCA CIP,Design,0.6843615748031496,0.8043451968503937,4696.745562130178,Complete,793750.0,638449.0,543212.0,169,0,December
SCA CIP,Scope,0.9180602358949765,1.0,417.04285714285714,Complete,0.0,0.0,0.0,0,0,March
SCA CIP,Design,0.9180602358949765,1.0,0.0,Complete,0.0,0.0,0.0,31,0,March
SCA CIP,Scope,0.1667971808927173,0.1667971808927173,31.146341463414632,Complete,3831.0,639.0,639.0,123,0,March
SCA CIP,Design,0.14831786542923434,0.14831786542923434,97.40112994350282,Complete,17240.0,2557.0,2557.0,177,0,April
SCA CIP,Scope,0.0,0.0,16.305785123966942,Complete,1973.0,0.0,0.0,121,0,March
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,1919.0,1919.0,91,1,January
SCA CIP RESOA,Design,0.42644444444444446,0.42644444444444446,95.74468085106383,Complete,18000.0,7676.0,7676.0,188,0,May
SCA CIP,Scope,0.7300970873786408,0.7300970873786408,32.698412698412696,Complete,4120.0,3008.0,3008.0,126,0,September
SCA CIP,Design,0.6490830636461704,0.6490830636461704,102.43093922651934,Complete,18540.0,12034.0,12034.0,181,0,December
SCA CIP,Scope,0.0,0.0,35.479674796747965,Complete,4364.0,0.0,0.0,123,0,March
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,35948.0,35948.0,123,1,April
SCA CIP RESOA,Design,1.4776771825026445,1.4776771825026445,683.8723404255319,Complete,64284.0,94991.0,94991.0,94,0,January
SCA CIP,Scope,0.6665446448951116,0.6665446448951116,1275.8186813186812,Complete,232199.0,154771.0,154771.0,182,0,June
SCA CIP,Design,0.43701535579069156,0.43701535579069156,4846.004184100419,Complete,1158195.0,506149.0,506149.0,239,0,November
SCA CIP,Scope,0.8582864515037435,0.9125882999873102,788.0333333333333,Complete,94564.0,86298.0,81163.0,120,1,December
SCA CIP,Design,0.6927361013491505,1.03961736924211,2564.087912087912,Complete,466664.0,485152.0,323275.0,182,1,October
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,24502.0,24502.0,90,0,February
SCA CIP RESOA,Design,1.430758807588076,1.4995257452574526,209.36170212765958,Complete,29520.0,44266.0,42236.0,141,1,September
SCA CIP RESOA,Scope,1.0,1.0,4.894736842105263,Complete,465.0,465.0,465.0,95,1,September
SCA CIP RESOA,Design,1.0,1.0,15.991935483870968,Complete,1983.0,1983.0,1983.0,124,0,February
SCA CIP,Scope,0.0,0.0,123.53763440860214,Complete,11489.0,0.0,0.0,93,1,December
SCA CIP,Scope,1.635085215347158,1.6951137603895559,171.38129496402877,Complete,23822.0,40381.0,38951.0,139,1,December
SCA CIP,Design,0.5836429220376184,0.6188775647887451,717.2193548387097,Complete,111169.0,68800.0,64883.0,155,1,July
SCA CIP,Scope,1.8466614995326782,1.9431463286753141,640.3941605839416,Complete,87734.0,170480.0,162015.0,137,0,July
SCA CIP,Scope,1.2655798889782892,1.2655798889782892,1079.5547445255474,Complete,147899.0,187178.0,187178.0,137,1,February
SCA CIP,Design,0.6614433246202507,0.6628618487331323,4833.339869281046,Complete,739501.0,490187.0,489138.0,153,1,January
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,19049.0,19049.0,90,1,March
SCA CIP,Scope,1.5498170654013943,1.5498170654013943,1220.8370370370371,Complete,164813.0,255430.0,255430.0,135,1,March
SCA CIP,Design,0.7585981483453729,0.7762602354536896,5304.487012987013,Complete,816891.0,634120.0,619692.0,154,1,December
SCA CIP,Scope,1.0734915754133851,1.0734915754133851,904.1418439716313,Complete,127484.0,136853.0,136853.0,141,1,October
SCA CIP,Design,0.9079997238877855,0.9415018621886285,4193.565789473684,Complete,637422.0,600134.0,578779.0,152,0,April
SCA CIP,Scope,2.8119877942458587,2.8119877942458587,117.64102564102564,Complete,22940.0,64507.0,64507.0,195,0,January
SCA CIP,Design,0.14475208309980198,0.6649478757986773,690.658064516129,Complete,107052.0,71184.0,15496.0,155,1,July
SCA CIP,Scope,1.4414992826398851,1.6567073170731708,89.35897435897436,Complete,27880.0,46189.0,40189.0,312,1,June
SCA CIP,Design,0.5839108892775855,0.7543819846456722,1084.436507936508,Complete,136639.0,103078.0,79785.0,126,0,May
SCA CIP,Scope,1.2527312368177832,1.3222266985804678,50.23452380952381,Complete,84394.0,111588.0,105723.0,1680,1,September
SCA CIP,Design,1.120216868139222,1.4104585594480823,3219.520325203252,Complete,396001.0,558543.0,443607.0,123,1,May
SCA CIP,Scope,3.1211558441558442,3.1211558441558442,417.04285714285714,Complete,231000.0,720987.0,720987.0,0,0,March
SCA CIP,Design,2.777099567099567,2.831748917748918,5600.0,Complete,924000.0,2616536.0,2566040.0,165,1,March
SCA Lease Site Improvement,Scope,0.9421336633663366,0.9421336633663366,2885.714285714286,Complete,202000.0,190311.0,190311.0,70,0,February
SCA Lease Site Improvement,Design,0.4017392739273927,0.5455577557755775,5645.962732919254,Complete,909000.0,495912.0,365181.0,161,1,April
SCA CIP,Scope,1.864988968223599,2.0522197888086495,674.8736263736264,Complete,122827.0,252068.0,229071.0,182,0,June
SCA CIP,Design,0.9192475282347884,0.9238165487774694,2910.5971563981043,Complete,614136.0,567349.0,564543.0,211,0,December
SCA CIP,Construction,0.8738823032533493,0.9084063098108653,15370.452725250278,Complete,13818037.0,12552392.0,12075338.0,899,0,July
SCA CIP,"CM,F&E",0.722374908262376,0.7250069493794408,956.3837597330368,Complete,859789.0,623353.0,621090.0,899,0,July
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,38861.0,38861.0,91,1,June
SCA CIP RESOA,Design,1.3453745063766427,1.713450292397661,328.6595744680851,Complete,46341.0,79403.0,62346.0,141,0,October
SCA Lease Site Improvement,Scope,0.9347191382812869,0.9347191382812869,3779.8214285714284,Complete,423340.0,395704.0,395704.0,112,0,January
SCA Lease Site Improvement,Design,0.45738229844149436,0.6593339737431957,10353.423913043478,Complete,1905030.0,1256051.0,871327.0,184,1,May
SCA Lease Site Improvement,Construction,0.9186345880848108,1.06961934138607,30604.51592356688,Complete,24024545.0,25697118.0,22069778.0,785,1,July
SCA Lease Site Improvement,"CM,F&E",0.8762487008078613,0.9643108966787924,4314.292993630574,Complete,3386720.0,3265851.0,2967609.0,785,1,July
SCA CIP,Scope,2.019137109581789,2.019137109581789,273.768115942029,Complete,37780.0,76283.0,76283.0,138,0,May
SCA CIP,Design,1.6153096876654314,1.6153096876654314,1210.8974358974358,Complete,188900.0,305132.0,305132.0,156,0,September
SCA CIP,Scope,0.9548309178743961,0.9548309178743961,33.38709677419355,Complete,4140.0,3953.0,3953.0,124,0,December
SCA CIP,Design,0.8487922705314009,0.8487922705314009,104.66292134831461,Complete,18630.0,15813.0,15813.0,178,0,December
3K,Scope,0.8242459560641379,0.8242459560641379,5778.367346938776,Complete,283140.0,233377.0,233377.0,49,0,May
3K,Design,1.1015744076350138,1.2786921271769756,15350.963855421687,Complete,1274130.0,1629220.0,1403549.0,83,1,July
SCA CIP,Scope,2.4717125892321037,2.4728133964907597,215.66906474820144,Complete,29978.0,74130.0,74097.0,139,1,December
SCA CIP,Design,0.9988057829460467,2.113417262107293,960.8269230769231,Complete,149889.0,316778.0,149710.0,156,1,October
SCA CIP,Scope,1.093793103448276,1.093793103448276,46.03174603174603,Complete,5800.0,6344.0,6344.0,126,1,October
SCA CIP,Design,0.9722605363984674,0.9722605363984674,149.14285714285714,Complete,26100.0,25376.0,25376.0,175,0,March
SCA CIP,Scope,1.5775806717910146,1.5775806717910146,707.9350649350649,Complete,109022.0,171991.0,171991.0,154,0,May
SCA CIP,Design,1.2115599856397694,1.2603871161512705,2767.383116883117,Complete,426177.0,537148.0,516339.0,154,1,July
SCA CIP,Scope,1.8656984913759824,1.9314247772579176,775.5808383233533,Complete,129522.0,250162.0,241649.0,167,1,January
SCA CIP,Design,0.7576469815020273,0.8193893055709867,4096.429487179487,Complete,639043.0,523625.0,484169.0,156,1,November
SCA Capacity,Scope,0.5718541651889105,0.5718541651889105,13714.333333333334,Complete,2016007.0,1152862.0,1152862.0,147,1,May
SCA Capacity,Design,0.25011185477034553,0.25209919906032074,47716.14201183432,Complete,8064028.0,2032935.0,2016909.0,169,1,November
SCA CIP,Scope,0.8990216529071304,0.8990216529071304,417.04285714285714,Complete,68074.0,61200.0,61200.0,0,0,September
SCA CIP,Design,0.45521076939348715,0.4575170695591882,1568.5345622119817,Complete,340372.0,155726.0,154941.0,217,1,September
SCA CIP,Scope,0.5771198484130744,0.5771198484130744,1788.9830508474577,Complete,105550.0,60915.0,60915.0,59,0,July
SCA CIP,Design,0.2263950734249171,0.2263950734249171,3472.0394736842104,Complete,527750.0,119480.0,119480.0,152,1,July
SCA CIP,Scope,1.0048884230048178,1.0048884230048178,713.7697841726618,Complete,99214.0,99699.0,99699.0,139,1,June
SCA CIP,Design,0.6063012201041841,0.6356167624610941,3183.6753246753246,Complete,490286.0,311634.0,297261.0,154,0,December
SCA CIP,Scope,0.8517021276595744,0.8517021276595744,39.166666666666664,Complete,4700.0,4003.0,4003.0,120,0,March
SCA CIP,Design,0.7570685579196218,0.7570685579196218,120.17045454545455,Complete,21150.0,16012.0,16012.0,176,0,March
SCA CIP,Scope,1.286473429951691,1.286473429951691,32.857142857142854,Complete,4140.0,5326.0,5326.0,126,0,October
SCA CIP,Design,1.1436929683306496,1.1436929683306496,102.92817679558011,Complete,18630.0,21307.0,21307.0,181,0,December
SCA CIP,Scope,3.8594409492713226,3.943696742852592,33.84636118598383,Complete,12557.0,49521.0,48463.0,371,0,March
SCA CIP,Design,0.7861605167684276,1.5417396690558358,334.3491124260355,Complete,56505.0,87116.0,44422.0,169,0,February
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,53690.0,53690.0,88,0,July
SCA CIP RESOA,Design,1.582948611979114,1.582948611979114,354.3071428571429,Complete,49603.0,78519.0,78519.0,140,1,November
SCA CIP,Scope,2.391260072611352,2.391260072611352,188.21666666666667,Complete,22586.0,54009.0,54009.0,120,1,December
SCA CIP,Design,0.8641559890552638,0.9314625744923891,733.3181818181819,Complete,112931.0,105191.0,97590.0,154,0,June
SCA CIP,Scope,0.9968394787912392,1.0916481840864984,1053.1386861313867,Complete,144280.0,157503.0,143824.0,137,1,November
SCA CIP,Design,0.4119342822855649,0.4332485771657379,4288.5605095541405,Complete,673304.0,291708.0,277357.0,157,0,June
SCA CIP,Scope,1.4372954549308432,1.6349644183430647,346.2172211350294,Complete,176917.0,289253.0,254282.0,511,1,November
SCA CIP,Design,1.8475220246295012,1.9392994962823675,4364.948051948052,Complete,672202.0,1303601.0,1241908.0,154,1,December
SCA CIP,Scope,0.12938064800528984,0.12938064800528984,37.18852459016394,Complete,4537.0,587.0,587.0,122,0,May
SCA CIP,Design,0.11490424646128226,0.11490424646128226,112.8011049723757,Complete,20417.0,2346.0,2346.0,181,0,June
SCA CIP,Scope,1.889174815577286,1.889174815577286,44.92485549132948,Complete,23316.0,44048.0,44048.0,519,1,March
SCA CIP,Design,1.0127135891640036,1.3756311327045823,946.4508196721312,Complete,115467.0,158840.0,116935.0,122,0,February
SCA CIP,Scope,1.0120452515629652,1.0954033938672223,1056.2893081761006,Complete,167950.0,183973.0,169973.0,159,0,September
SCA CIP,Design,0.8259065197975588,0.8893170586484073,3180.871212121212,Complete,839750.0,746804.0,693555.0,264,0,December
SCA CIP,Scope,1.4906981396279255,1.4906981396279255,41.31404958677686,Complete,4999.0,7452.0,7452.0,121,0,June
SCA CIP,Design,1.3250944654367638,1.3250944654367638,126.37640449438203,Complete,22495.0,29808.0,29808.0,178,0,June
SCA CIP,Scope,1.0878143474808082,1.0878143474808082,821.231884057971,Complete,113330.0,123282.0,123282.0,138,1,May
SCA CIP,Design,0.49283155386923144,0.5134686314303362,3275.433526011561,Complete,566650.0,290957.0,279263.0,173,1,July
SCA CIP,Scope,1.641453488372093,1.641453488372093,452.63157894736844,Complete,68800.0,112932.0,112932.0,152,0,January
SCA CIP,Design,1.271485465116279,1.350171511627907,2278.1456953642382,Complete,344000.0,464459.0,437391.0,151,0,May
SCA CIP,Scope,1.1125473555410885,1.1993285905892872,917.2158273381295,Complete,127493.0,152906.0,141842.0,139,0,May
SCA CIP,Scope,2.6299674267100976,2.6299674267100976,25.583333333333332,Complete,3070.0,8074.0,8074.0,120,0,May
SCA CIP,Design,2.33769993486285,2.33769993486285,76.33701657458563,Complete,13817.0,32300.0,32300.0,181,1,July
SCA CIP,Construction,0.7454950781377223,0.9361645974068271,595.5953177257525,Complete,178083.0,166715.0,132760.0,299,1,May
SCA CIP,"CM,F&E",0.7098511940148349,1.0754822246814892,731.3511705685619,Complete,218674.0,235180.0,155226.0,299,1,May
SCA CIP,Scope,1.0469811320754716,1.0469811320754716,43.442622950819676,Complete,5300.0,5549.0,5549.0,122,0,May
SCA CIP,Design,0.9306918238993711,0.9306918238993711,131.76795580110496,Complete,23850.0,22197.0,22197.0,181,1,July
SCA CIP,Scope,0.19218688653317628,0.19218688653317628,42.099173553719005,Complete,5094.0,979.0,979.0,121,0,July
SCA CIP,Design,0.1707891637220259,0.1707891637220259,126.646408839779,Complete,22923.0,3915.0,3915.0,181,0,July
SCA CIP,Scope,1.4619612841551821,1.4619612841551821,636.7463768115942,Complete,87871.0,128464.0,128464.0,138,1,July
SCA CIP,Design,0.7187600006540574,0.9079507681670276,2761.916129032258,Complete,428097.0,388691.0,307699.0,155,1,July
SCA CIP,Scope,1.9472983936394612,2.028573746552004,443.38129496402877,Complete,61630.0,125021.0,120012.0,139,1,June
SCA CIP,Design,0.2789255849881434,0.4982543960547664,1888.2738853503186,Complete,296459.0,147712.0,82690.0,157,0,September
SCA CIP,Scope,1.8505331302361006,1.8505331302361006,415.62589928057554,Complete,57772.0,106909.0,106909.0,139,0,July
SCA CIP,Design,1.5402537024570853,1.6654605632222597,1852.051948051948,Complete,285216.0,475016.0,439305.0,154,1,December
SCA CIP,Scope,0.1775345073774393,0.1775345073774393,34.442622950819676,Complete,4202.0,746.0,746.0,122,0,June
SCA CIP,Design,0.1578529878371232,0.1578529878371232,106.23595505617978,Complete,18910.0,2985.0,2985.0,178,0,June
SCA CIP,Scope,1.4100806451612904,1.4100806451612904,595.2,Complete,89280.0,125892.0,125892.0,150,0,April
SCA CIP,Design,1.2181227598566309,1.2898319892473118,2898.7012987012986,Complete,446400.0,575781.0,543770.0,154,0,June
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,57314.0,57314.0,88,0,January
SCA CIP RESOA,Design,0.7459894813282574,1.147327421164976,653.8561151079136,Complete,90886.0,104276.0,67800.0,139,1,April
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,14362.0,14362.0,91,1,January
SCA CIP RESOA,Design,4.261862130707252,14.48433303491495,17.872,Complete,2234.0,32358.0,9521.0,125,1,December
SCA CIP,Scope,0.9624299748315337,0.9624299748315337,1063.3381294964029,Complete,147804.0,142251.0,142251.0,139,1,July
SCA CIP,Design,0.5944160678373557,0.6855430808005443,3864.830687830688,Complete,730453.0,500757.0,434193.0,189,1,September
SCA CIP,Scope,1.5727600084727813,1.5727600084727813,39.01652892561984,Complete,4721.0,7425.0,7425.0,121,0,June
SCA CIP,Design,1.5201223817368792,1.5201223817368792,118.02777777777777,Complete,21245.0,32295.0,32295.0,180,0,June
SCA CIP,Scope,3.8326075869914873,3.8326075869914873,271.1808510638298,Complete,25491.0,97697.0,97697.0,94,1,November
SCA CIP,Design,1.720324820524891,2.025616884390569,916.9424460431654,Complete,127455.0,258175.0,219264.0,139,1,May
SCA CIP,Scope,1.2069932788979614,1.2069932788979614,395.6703296703297,Complete,36006.0,43459.0,43459.0,91,1,January
SCA CIP,Scope,1.2186264608281634,1.2186264608281634,455.9868421052632,Complete,69310.0,84463.0,84463.0,152,0,January
SCA CIP,Design,1.0232664839128554,1.1006002019910546,2265.032679738562,Complete,346550.0,381413.0,354613.0,153,0,April
SCA CIP,Scope,1.2618439263281167,1.2618439263281167,270.3021582733813,Complete,37572.0,47410.0,47410.0,139,1,May
SCA CIP,Scope,1.4741050674105067,1.4741050674105067,202.9245283018868,Complete,21510.0,31708.0,31708.0,106,1,April
SCA CIP,Design,1.1135564853556486,1.2985030218503022,676.4150943396227,Complete,107550.0,139654.0,119763.0,159,0,September
SCA CIP,Scope,1.624207445943749,1.624207445943749,100.8360655737705,Complete,12302.0,19981.0,19981.0,122,0,June
SCA CIP,Design,1.328082946478568,1.595039829482849,364.2171052631579,Complete,55361.0,88303.0,73524.0,152,1,October
SCA CIP,Scope,1.2544726766446224,1.2544726766446224,212.8148148148148,Complete,28730.0,36041.0,36041.0,135,1,February
SCA CIP,Design,1.1132892446919596,1.1132892446919596,920.8333333333334,Complete,143650.0,159924.0,159924.0,156,1,November
SCA CIP,Scope,1.2164288327844859,1.2164288327844859,273.3,Complete,32796.0,39894.0,39894.0,120,0,January
SCA CIP,Design,0.6833089401146482,0.7708805951945359,1196.934306569343,Complete,163980.0,126409.0,112049.0,137,1,July
SCA CIP,Scope,2.890437544107269,2.890437544107269,62.977777777777774,Complete,5668.0,16383.0,16383.0,90,1,January
SCA CIP,Design,0.10318736033245776,1.1344336848708199,209.0737704918033,Complete,25507.0,28936.0,2632.0,122,1,July
SCA CIP,Scope,0.8552706552706553,0.8552706552706553,29.25,Complete,3510.0,3002.0,3002.0,120,0,March
SCA CIP,Design,0.7601772712883824,0.7601772712883824,88.73595505617978,Complete,15795.0,12007.0,12007.0,178,0,April
SCA CIP,Scope,1.0065033114562933,1.6118420069069652,948.7801418439716,Complete,133778.0,215629.0,134648.0,141,0,October
SCA CIP,Design,1.105797393208902,1.4005621659585354,4346.440789473684,Complete,660659.0,925294.0,730555.0,152,1,February
SCA CIP,Scope,3.19037675493158,3.5043095788164207,159.63120567375887,Complete,22508.0,78875.0,71809.0,141,0,October
SCA CIP,Design,1.6027954753463245,1.6598157083322227,730.7727272727273,Complete,112539.0,186794.0,180377.0,154,0,February
SCA CIP,Scope,0.20863166268894193,0.20863166268894193,41.553719008264466,Complete,5028.0,1049.0,1049.0,121,0,March
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,14723.0,14723.0,123,1,February
SCA CIP RESOA,Design,1.6976363636363636,1.7337575757575758,214.28571428571428,Complete,33000.0,57214.0,56022.0,154,0,July
SCA CIP RESOA,Construction,0.6445165289256198,0.7331322314049586,1471.1246200607902,Complete,484000.0,354836.0,311946.0,329,0,April
SCA CIP RESOA,"CM,F&E",1.0513030303030304,1.073030303030303,100.30395136778115,Complete,33000.0,35410.0,34693.0,329,0,April
SCA CIP,Scope,0.787966210355621,0.787966210355621,381.53956834532374,Complete,53034.0,41789.0,41789.0,139,1,July
SCA CIP,Design,0.8625932895625055,0.8627403655781785,1710.7677419354839,Complete,265169.0,228772.0,228733.0,155,1,December
SCA CIP,Construction,1.0194049848633207,1.0839360796687798,11069.205936920223,Complete,5966302.0,6467090.0,6082078.0,539,0,October
SCA CIP,"CM,F&E",0.9439172280780203,0.9512009848156299,688.7513914656772,Complete,371237.0,353121.0,350417.0,539,0,October
SCA CIP,Scope,1.753963963963964,1.753963963963964,90.2439024390244,Complete,11100.0,19469.0,19469.0,123,0,June
SCA CIP,Design,1.2034634634634636,1.3915515515515515,328.61842105263156,Complete,49950.0,69508.0,60113.0,152,1,October
SCA CIP,Scope,0.38077091092270293,0.38077091092270293,5330.72027972028,Complete,762293.0,290259.0,290259.0,143,0,October
SCA CIP,Design,0.6986758235782907,1.0491172157188604,24761.228758169935,Complete,3788468.0,3974547.0,2646911.0,153,1,February
SCA CIP,Scope,1.5107759239583034,1.5293412399850674,1114.336,Complete,139292.0,213025.0,210439.0,125,1,December
SCA CIP,Design,0.6665369182483674,0.7328591004527689,4516.869281045751,Complete,691081.0,506465.0,460631.0,153,0,January
SCA CIP,Scope,1.5138816134101625,1.5138816134101625,31.816666666666666,Complete,3818.0,5780.0,5780.0,120,0,January
SCA CIP,Design,1.3455561375938536,1.3455561375938536,97.0677966101695,Complete,17181.0,23118.0,23118.0,177,0,April
SCA Capacity,Scope,0.860887145660146,0.8724580204202177,12887.9625,Complete,2062074.0,1799073.0,1775213.0,160,1,February
SCA CIP,Scope,3.8615384615384616,3.8615384615384616,743.6,Complete,18590.0,71786.0,71786.0,25,0,February
SCA CIP,Design,3.4691231845078,6.136148466917698,1256.081081081081,Complete,92950.0,570355.0,322455.0,74,1,March
SCA CIP,Scope,1.3928828097832386,1.3934623855337893,620.6474820143885,Complete,86270.0,120214.0,120164.0,139,1,November
SCA CIP,Design,0.8819882988277501,1.119025897551948,2654.14465408805,Complete,422009.0,472239.0,372207.0,159,1,August
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,20696.0,20696.0,90,1,March
SCA CIP,Scope,1.2554812097917667,1.2554812097917667,937.7692307692307,Complete,170674.0,214278.0,214278.0,182,0,June
SCA CIP,Design,0.5537088015687458,0.5537088015687458,3550.52719665272,Complete,848576.0,469864.0,469864.0,239,0,November
SCA CIP,Scope,1.7017786561264823,1.7017786561264823,414.75409836065575,Complete,50600.0,86110.0,86110.0,122,1,August
SCA CIP,Design,1.4281422924901186,1.9835177865612648,1621.7948717948718,Complete,253000.0,501830.0,361320.0,156,1,February
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,15469.0,15469.0,209,1,December
SCA CIP RESOA,Design,0.5973119218013615,1.2734915924826904,277.2096774193548,Complete,34374.0,43775.0,20532.0,124,1,July
SCA CIP,Scope,1.8260304712412898,1.8260304712412898,618.029197080292,Complete,84670.0,154610.0,154610.0,137,1,March
SCA CIP,Design,1.1550513759300816,1.1550513759300816,2749.025974025974,Complete,423350.0,488991.0,488991.0,154,0,December
SCA CIP,Scope,0.6918157735106737,0.7049723605432618,1603.2582417582419,Complete,291793.0,205706.0,201867.0,182,0,May
SCA CIP,Design,0.5169828603493947,0.5471189102802144,6640.054794520548,Complete,1454172.0,795605.0,751782.0,219,0,November
SCA CIP,Scope,1.1833756345177664,1.1833756345177664,26.266666666666666,Complete,3152.0,3730.0,3730.0,120,0,February
SCA CIP,Design,1.0518189509306262,1.0518189509306262,78.8,Complete,14184.0,14919.0,14919.0,180,0,April
SCA CIP,Scope,1.3380692949732964,1.339534634067792,1023.6538461538462,Complete,186305.0,249562.0,249289.0,182,0,June
SCA CIP,Design,0.49368537533580614,0.4968614569063725,3910.8808510638296,Complete,919057.0,456644.0,453725.0,235,0,October
SCA CIP,Scope,2.4566434692380628,2.5245719806071882,405.0507246376812,Complete,55897.0,141116.0,137319.0,138,1,July
SCA CIP,Design,0.6259667544156032,0.7057130869679834,1726.4679487179487,Complete,269329.0,190069.0,168591.0,156,1,September
SCA CIP,Scope,0.01704400915797507,0.01704400915797507,32.75833333333333,Complete,3931.0,67.0,67.0,120,0,January
SCA CIP,Design,0.015263723217818983,0.015263723217818983,99.93785310734464,Complete,17689.0,270.0,270.0,177,0,April
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,23606.0,11585.0,125,1,December
SCA CIP,Scope,0.04095904095904096,0.04095904095904096,33.36666666666667,Complete,4004.0,164.0,164.0,120,0,January
SCA CIP,Design,0.03640601587213497,0.03640601587213497,101.80225988700565,Complete,18019.0,656.0,656.0,177,0,April
SCA CIP,Scope,1.0044028950542823,1.0044028950542823,1233.2231404958677,Complete,149220.0,149877.0,149877.0,121,1,June
SCA CIP,Design,0.5837126390564268,1.2623549122101594,4054.891304347826,Complete,746100.0,941843.0,435508.0,184,0,January
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,28435.0,28435.0,121,0,February
SCA CIP RESOA,Design,1.2954,1.5200333333333333,431.6546762589928,Complete,60000.0,91202.0,77724.0,139,1,May
SCA CIP,Scope,1.7567888935308673,1.8184165140169897,676.4565217391304,Complete,93351.0,169751.0,163998.0,138,1,June
SCA CIP,Design,0.7713664040656344,0.844731917909448,3024.875816993464,Complete,462806.0,390947.0,356993.0,153,0,January
SCA CIP,Scope,0.5557036754903828,0.5557036754903828,43.396694214876035,Complete,5251.0,2918.0,2918.0,121,0,June
SCA CIP,Design,0.493885150861157,0.493885150861157,129.84065934065933,Complete,23631.0,11671.0,11671.0,182,1,August
SCA CIP,Scope,0.5434702584335416,0.5837926868404659,1524.4028776978416,Complete,211892.0,123701.0,115157.0,139,0,June
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,0.0,0.0,94,1,July
SCA CIP,Scope,1.109218584269489,1.109218584269489,709.6868131868132,Complete,129163.0,143270.0,143270.0,182,0,June
SCA CIP,Design,0.5349261470773099,0.5349261470773099,4105.806451612903,Complete,636400.0,340427.0,340427.0,155,0,November
SCA CIP RESOA,Scope,0.9180602358949765,1.0,0.0,Complete,0.0,34494.0,21194.0,93,1,November
SCA CIP RESOA,Scope,1.0,1.0,85.3076923076923,Complete,7763.0,7763.0,7763.0,91,0,August
SCA CIP,Scope,0.8816435767597925,0.9024972530427429,3411.2302158273383,Complete,474161.0,427929.0,418041.0,139,1,July
SCA CIP,Design,0.020336475319754188,0.32529050810080273,14206.477419354838,Complete,2202004.0,716291.0,44781.0,155,1,June
